Code HS6,Label HS6,HHi Européen,HHi Mondial,HHi Français,Part UE Contrôle financier,Part UE Contrôle opérationel,Taux de couverture Exportations/Importations,Taux de couverture de transit (Transit/Importations),Taux de couverture Exportations/Importations françaises,HHI Contrôle financier,HHI Contrôle opérationel,Code ISIC,Label ISIC,Code HS6 2017,Label HS6 2017,Nom Trendeo,Code HS4,Label HS4,Importations,Exportations,Valeur des flux transitant dans l'UE,Importations françaises,Exportations françaises,Valeur des échanges mondiaux,Quantités importées,Quantités exportées,Quantités transitant dans l'UE,Quantités importées en France,Quantité exportées en France,Quantités totales échangées,Premier exporateur vers l'UE,Premier exportateur mondial,Deuxième exporateur vers l'UE,Deuxième exportateur mondial,Troisième exporateur vers l'UE,Troisième exportateur mondial,Quatrième exporateur vers l'UE,Quatrième exportateur mondial,Cinquième exporateur vers l'UE,Cinquième exportateur mondial,Part du premier exportateur vers l'UE,Part du premier exportateur mondial,Part du deuxième exportateur vers l'UE,Part du deuxième exportateur mondial,Part du troisième exportateur vers l'UE,Part du troisième exportateur mondial,Part du quatrième exportateur vers l'UE,Part du quatrième exportateur mondial,Part du cinquième exportateur vers l'UE,Part du cinquième exportateur mondial
200969,"Jus de raisin - y.c. les moûts de raisin -, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants, d'une valeur Brix > 30 à 20°C",0.3536763634551801,0.2222572901710959,0.606382143991485,0.22144377396295212,0.0,11.798562165331164,9.310177725708977,0.1998703177267817,0.15642630017660422,0.11981829361475804,103,Processing and preserving of fruit and vegetables,200969,"Juice: grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Traitement et conservation de fruits et légumes,2009,"Jus de fruits - y.c. les moûts de raisins - ou de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",16292.972,192233.643,151690.465,24940.957,4984.957,697050.247,9000.872,101928.72,83184.647,12813.771,2332.895,360902.344,Argentina,Argentina,Chile,Chile,Israel,USA,TÃ¼rkiye,Israel,USA,Australia,0.5319773458151159,0.3427900107955474,0.2484337418612147,0.2606885156128303,0.0595683218506727,0.1676910810615466,0.0516829587628334,0.0787172342401988,0.0438055745753445,0.0273213363001712
200971,"Jus de pomme, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants, d'une valeur Brix <= 20 à 20°C",0.7287054260674729,0.0921990766802544,0.2385489714655242,0.22144377396295212,0.0,7.885210639257213,16.18031630642172,0.1974833452417291,0.15642630017660422,0.11981829361475804,103,Processing and preserving of fruit and vegetables,200971,"Juice: apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Traitement et conservation de fruits et légumes,2009,"Jus de fruits - y.c. les moûts de raisins - ou de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",26767.019000000004,211063.583,433098.834,106496.292,21031.244,839140.194,30409.479,245192.733,650201.708,152978.976,19127.171,1097421.801,United Kingdom,Canada,Serbia,United Kingdom,North Macedonia,USA,Switzerland,Guatemala,TÃ¼rkiye,Russian Federation,0.8519189230597549,0.2049269235437021,0.0427686026598628,0.1193062068812078,0.0175615745630845,0.1152333632360574,0.0161658270575442,0.0903422803922931,0.0129462305832412,0.0710813417469622
200979,"Jus de pomme, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants, d'une valeur Brix > 20 à 20°C",0.2396698971403293,0.2431627594103344,0.1606326037054189,0.22144377396295212,0.0,0.5642310088566083,1.1728732754661968,0.1819691119806338,0.15642630017660422,0.11981829361475804,103,Processing and preserving of fruit and vegetables,200979,"Juice: apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Traitement et conservation de fruits et légumes,2009,"Jus de fruits - y.c. les moûts de raisins - ou de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",485912.989,274167.176,569914.359,67020.16,12195.599,2681912.076,244459.456,140642.591,283962.146,33708.732,5393.66,1536143.872,Ukraine,China,China,TÃ¼rkiye,TÃ¼rkiye,Ukraine,Rep. of Moldova,Rep. of Moldova,Serbia,Chile,0.3414594356521719,0.4137933797673242,0.2575651275706071,0.2265834965248844,0.1779755058163304,0.1186880890995052,0.1564339433618227,0.0508929011208547,0.0182168334668658,0.0403142658406828
200981,"Jus de canneberge ou d'airelle rouge (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea), non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",0.3411178659081872,0.3136020783475766,0.1778891486325902,0.22144377396295212,0.0,0.3899708521918401,0.8509787337162757,0.188657138358968,0.15642630017660422,0.11981829361475804,103,Processing and preserving of fruit and vegetables,200981,"Juice: Cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea) juice, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Traitement et conservation de fruits et légumes,2009,"Jus de fruits - y.c. les moûts de raisins - ou de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",69945.225,27276.599,59521.899,14609.1,2756.111,296608.877,13121.058,14199.21,18895.227,5496.472,295.334,107771.038,Canada,Canada,USA,USA,Chile,Chile,Thailand,Thailand,United Kingdom,Saudi Arabia,0.4618483248856515,0.435227120008205,0.2721802953668388,0.3279416315243394,0.2314707115460705,0.1235733481040039,0.00825537411596,0.029810689203321,0.0052132650942219,0.0115309834124078
200989,"Jus de fruits ou de légumes, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants (à l'excl. des mélanges ainsi que des jus d'agrumes, d'ananas, de tomates, de raisins, y. c. les moûts, de pommes et d'airelles)",0.0948015956956754,0.0940141281875115,0.1057684456118421,0.22144377396295212,0.0,0.9773361225134696,2.2153162502927413,0.4231992411385329,0.15642630017660422,0.11981829361475804,103,Processing and preserving of fruit and vegetables,200989,"Juice: of any single fruit or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Traitement et conservation de fruits et légumes,2009,"Jus de fruits - y.c. les moûts de raisins - ou de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",354784.304,346743.516,785959.434,129413.871,54767.852,4068513.665,133367.665,103284.902,259603.639,42544.892,18619.853,2460399.061,Viet Nam,Thailand,TÃ¼rkiye,Viet Nam,Peru,Philippines,Ecuador,TÃ¼rkiye,Brazil,Brazil,0.1872981505968764,0.2381906678884779,0.1725045000863398,0.1280744610266878,0.1062641429593796,0.0658474948716167,0.0695390458987159,0.0656615588379307,0.0629715231145062,0.0505486774885621
200990,"Mélanges de jus de fruits - y.c. les moûts de raisin - et de jus de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",0.1207875055880058,0.075910691093259,0.2039656650169047,0.22144377396295212,0.0,6.45341338826139,12.14830652015645,0.1824662055343773,0.15642630017660422,0.11981829361475804,103,Processing and preserving of fruit and vegetables,200990,"Juices: mixtures of fruits or vegetables, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Traitement et conservation de fruits et légumes,2009,"Jus de fruits - y.c. les moûts de raisins - ou de légumes, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants",53483.778,345152.929,649737.329,161802.159,29523.426,1924575.629,33644.5,177513.545,431137.651,127099.293,15678.838,1334375.019,Egypt,Saudi Arabia,United Kingdom,USA,Israel,South Africa,TÃ¼rkiye,Thailand,South Africa,Egypt,0.2060619950969058,0.1667064738614672,0.2040153371364304,0.1099623218659853,0.1623748232594937,0.0903425929028628,0.0512654509933834,0.0893402118510908,0.0360416947359253,0.0796311540541601
210111,"Extraits, essences et concentrés de café",0.1403091294745211,0.092574531419721,0.1668138052508373,0.21434400481696145,0.1355695159767871,1.3823570850303255,1.6419789389563773,1.2768076279089775,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210111,"Extracts, essences and concentrates: of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee","Fabrication d’autres produits alimentaires, n.c.a.",2101,"Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",946192.238,1307975.544,1553627.727,199548.894,254785.55,7893702.706,78742.57800000001,89972.986,115383.656,13949.878,15751.358,683145.032,Viet Nam,Brazil,United Kingdom,Viet Nam,Brazil,Mexico,Ecuador,India,India,Colombia,0.2085981939750387,0.1861499805597541,0.1743967963093775,0.1359731292750179,0.1662287447342175,0.1028396258230934,0.1105639211553117,0.1026796273949224,0.108086119176133,0.068570522394695
210112,"Préparations à base d'extraits, essences ou concentrés de café ou à base de café",0.434160259985328,0.1173930114187933,0.2224023833092038,0.21434400481696145,0.1355695159767871,1.6963139136365657,3.274587044059535,0.4971931137724551,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210112,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee","Fabrication d’autres produits alimentaires, n.c.a.",2101,"Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",173639.529,294547.149,568597.752,104507.264,51960.292,2772014.042,22044.199,42764.984,105095.605,12631.64,7945.776,598498.161,United Kingdom,Indonesia,Switzerland,Malaysia,"Other Asia, nes",Viet Nam,Malaysia,United Kingdom,Serbia,USA,0.6464582094092182,0.2443378956588203,0.1057406173913314,0.1744541057568492,0.0301436316381622,0.0969379676299141,0.0296222469020864,0.070053138859978,0.0272077621219532,0.0638367934096117
210120,"Extraits, essences et concentrés de thé ou de maté et préparations à base de ces extraits, essences et concentrés ou à base de thé ou de maté",0.1503819249899928,0.1246269332633234,0.3407697767081891,0.21434400481696145,0.1355695159767871,2.369050535809145,3.439707227354309,0.1378345761285416,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210120,"Extracts, essences and concentrates: of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate","Fabrication d’autres produits alimentaires, n.c.a.",2101,"Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",112408.589,266301.628,386652.636,77014.834,10615.307,1614842.837,12907.462,11739.333,48761.528,4866.634,663.304,238290.172,USA,USA,Sri Lanka,China,India,India,China,Canada,TÃ¼rkiye,Malaysia,0.2487274971488166,0.2265414883975339,0.2199093789888244,0.2218121640998016,0.1286507208092435,0.0945089728184139,0.1114059531518539,0.0742947530576392,0.0711591620458824,0.0479242734490827
210130,"Chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",0.3506677578873811,0.2105879780788547,0.1632406249499027,0.21434400481696145,0.1355695159767871,2.403891236057534,5.921445593301882,1.5893747276044887,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210130,"Chicory, roasted and other roasted coffee substitutes: extracts, essences and concentrates thereof","Fabrication d’autres produits alimentaires, n.c.a.",2101,"Extraits, essences et concentrés de café, de thé ou de maté et préparations à base de ces produits ou à base de café, thé ou maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés",14437.726,34706.723,85492.209,10189.687,16195.231,226521.374,4316.046,5259.69,15157.255,1349.416,4187.779,71129.376,Switzerland,India,India,Thailand,Ukraine,Switzerland,TÃ¼rkiye,Chile,Russian Federation,South Africa,0.4575071586758191,0.4269179313996569,0.3663561699397814,0.0769107711051256,0.0721842207006837,0.0712482788911112,0.0349245442114637,0.0616350027024398,0.0207390692966468,0.0615264837502509
210210,Levures vivantes,0.143526419692465,0.1552762739704273,0.1419165393824632,0.21434400481696145,0.1355695159767871,2.9335839562769688,3.963848003647701,2.173805533569417,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210210,Yeasts: active,"Fabrication d’autres produits alimentaires, n.c.a.",2102,"Levures, vivantes ou mortes; autres micro-organismes monocellulaires morts (à l'excl. des micro-organismes monocellulaires conditionnés comme médicaments); poudres à lever préparées",123141.692,361246.492,488114.95,87869.757,191011.764,2274843.846,82063.514,100780.752,287436.36,42377.962,38513.162,977352.213,Ukraine,China,TÃ¼rkiye,TÃ¼rkiye,United Kingdom,Canada,Egypt,Mexico,North Macedonia,Egypt,0.2569459334698763,0.294364163894653,0.1766079111532753,0.1724829786113585,0.1679785510824392,0.1317071066420543,0.064555520318821,0.1173892904819048,0.063502944234354,0.0650012828920194
210220,Levures mortes; autres micro-organismes monocellulaires morts (à l'excl. des micro-organismes monocellulaires conditionnés comme médicaments),0.1964384372333836,0.168610990661261,0.1040918748967091,0.21434400481696145,0.1355695159767871,1.0345278516216951,1.4607886737143445,1.4124607467596548,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210220,"Yeasts: inactive, other single-cell micro-organisms, dead","Fabrication d’autres produits alimentaires, n.c.a.",2102,"Levures, vivantes ou mortes; autres micro-organismes monocellulaires morts (à l'excl. des micro-organismes monocellulaires conditionnés comme médicaments); poudres à lever préparées",203782.676,210818.854,297683.425,65850.933,93011.858,1177875.696,110769.666,47239.259,145562.69,22869.825,45069.391,505452.282,Brazil,Brazil,China,China,Russian Federation,USA,United Kingdom,Mexico,USA,Russian Federation,0.3727527211390629,0.3115638606245996,0.1915259469848163,0.2074838908638644,0.0862227120817669,0.147022589335961,0.0683016793831876,0.0398996543957466,0.0675255535460727,0.0336435365194671
210230,Poudres à lever préparées,0.6533078475840376,0.0990622421011721,0.2930093521318454,0.21434400481696145,0.1355695159767871,1.8992338621911151,1.2287282392467416,3.5982640710302887,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210230,Baking powders: prepared,"Fabrication d’autres produits alimentaires, n.c.a.",2102,"Levures, vivantes ou mortes; autres micro-organismes monocellulaires morts (à l'excl. des micro-organismes monocellulaires conditionnés comme médicaments); poudres à lever préparées",25562.764000000003,48549.667,31409.69,3294.144,11853.2,285552.553,7711.957,14650.189,10391.543,1376.227,2263.41,110602.187,Egypt,Egypt,United Kingdom,China,China,USA,Switzerland,Thailand,Morocco,Kenya,0.8042161637919906,0.191449604197991,0.0648078196864783,0.1553214338863626,0.030312684496872,0.1298395108367302,0.0286659924568407,0.0846091375514197,0.0155247296419119,0.0715602670041668
210310,Sauce de soja,0.2623852039497609,0.1747097417873876,0.3586382780310158,0.21434400481696145,0.1355695159767871,0.4239090791279522,1.4982527519305036,0.0607384424746469,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210310,Sauces: soya,"Fabrication d’autres produits alimentaires, n.c.a.",2103,"Préparations pour sauces et sauces préparées; condiments et assaisonnements, composés; farine de moutarde et moutarde préparée",129274.431,54800.605,193685.772,61803.758,3753.864,1022635.137,79818.875,16508.694,68556.278,22767.111,1291.952,608468.487,China,China,Japan,Japan,Thailand,USA,United Kingdom,Singapore,Indonesia,Thailand,0.4402600232678649,0.3602800151743445,0.2299144523018631,0.1320015923037841,0.098241693285813,0.0965539181384208,0.0604074289060301,0.0753368254442466,0.022809367461072,0.0723443928270323
210320,Tomato ketchup et autres sauces tomates,0.2208718678144268,0.1701005162925694,0.3055306477783184,0.21434400481696145,0.1355695159767871,7.219441664072374,12.493173117055088,0.0847883578894531,0.10523320102339208,0.13306004072818595,1079,Manufacture of other food products n.e.c.,210320,Sauces: tomato ketchup and other tomato sauces,"Fabrication d’autres produits alimentaires, n.c.a.",2103,"Préparations pour sauces et sauces préparées; condiments et assaisonnements, composés; farine de moutarde et moutarde préparée",94344.887,681117.408,1178667.006,295839.967,25083.785,2940574.302,59677.892,341507.516,588782.015,133516.75999999998,10406.656,1577851.318,United Kingdom,USA,TÃ¼rkiye,Costa Rica,Bosnia Herzegovina,China,USA,Egypt,China,TÃ¼rkiye,0.3368857392346021,0.3910448956754118,0.2938855181415395,0.0546534027157737,0.1152962640148161,0.0460082191294521,0.0594498459678053,0.0430420348270319,0.0397691397945073,0.0422206522346737
